"['1. FC Kaiserslautern', 'VfB Stuttgart']","[0, 2]",2011-09-30T20:30:00
"['Borussia Dortmund', 'FC Augsburg']","[4, 0]",2011-10-01T15:30:00
"['Bayer Leverkusen', 'VfL Wolfsburg']","[3, 1]",2011-10-01T15:30:00
"['1. FC Nürnberg', '1. FSV Mainz 05']","[2, 2]",2011-10-01T15:30:00
"['SC Freiburg', 'Borussia Mönchengladbach']","[1, 0]",2011-10-01T15:30:00
"['TSG 1899 Hoffenheim', 'FC Bayern']","[0, 0]",2011-10-01T15:30:00
"['Hertha BSC', '1. FC Köln']","[3, 0]",2011-10-01T18:30:00
"['Hannover 96', 'Werder Bremen']","[3, 2]",2011-10-02T15:30:00
"['Hamburger SV', 'FC Schalke 04']","[1, 2]",2011-10-02T17:30:00
"['Werder Bremen', 'Borussia Dortmund']","[0, 1]",2011-10-14T20:30:00
"['FC Bayern', 'Hertha BSC']","[3, 0]",2011-10-15T15:30:00
"['1. FSV Mainz 05', 'FC Augsburg']","[0, 0]",2011-10-15T15:30:00
"['VfB Stuttgart', 'TSG 1899 Hoffenheim']","[2, 0]",2011-10-15T15:30:00
"['VfL Wolfsburg', '1. FC Nürnberg']","[2, 1]",2011-10-15T15:30:00
"['Borussia Mönchengladbach', 'Bayer Leverkusen']","[2, 2]",2011-10-15T15:30:00
"['FC Schalke 04', '1. FC Kaiserslautern']","[1, 2]",2011-10-15T18:30:00
"['SC Freiburg', 'Hamburger SV']","[1, 2]",2011-10-16T15:30:00
"['1. FC Köln', 'Hannover 96']","[2, 0]",2011-10-16T17:30:00
"['FC Augsburg', 'Werder Bremen']","[1, 1]",2011-10-21T20:30:00
"['Borussia Dortmund', '1. FC Köln']","[5, 0]",2011-10-22T15:30:00
"['1. FC Nürnberg', 'VfB Stuttgart']","[2, 2]",2011-10-22T15:30:00
"['TSG 1899 Hoffenheim', 'Borussia Mönchengladbach']","[1, 0]",2011-10-22T15:30:00
"['Hertha BSC', '1. FSV Mainz 05']","[0, 0]",2011-10-22T15:30:00
"['1. FC Kaiserslautern', 'SC Freiburg']","[1, 0]",2011-10-22T15:30:00
"['Hamburger SV', 'VfL Wolfsburg']","[1, 1]",2011-10-22T18:30:00
"['Bayer Leverkusen', 'FC Schalke 04']","[0, 1]",2011-10-23T15:30:00
"['Hannover 96', 'FC Bayern']","[2, 1]",2011-10-23T17:30:00
"['SC Freiburg', 'Bayer Leverkusen']","[0, 1]",2011-10-28T20:30:00
"['FC Bayern', '1. FC Nürnberg']","[4, 0]",2011-10-29T15:30:00
"['FC Schalke 04', 'TSG 1899 Hoffenheim']","[3, 1]",2011-10-29T15:30:00
"['VfB Stuttgart', 'Borussia Dortmund']","[1, 1]",2011-10-29T15:30:00
"['VfL Wolfsburg', 'Hertha BSC']","[2, 3]",2011-10-29T15:30:00
"['Borussia Mönchengladbach', 'Hannover 96']","[2, 1]",2011-10-29T15:30:00
"['1. FSV Mainz 05', 'Werder Bremen']","[1, 1]",2011-10-29T18:30:00
"['1. FC Köln', 'FC Augsburg']","[2, 0]",2011-10-30T15:30:00
