"['FC Bayern', 'Werder Bremen']","[6, 0]",2016-08-26T20:30:00
"['Borussia Dortmund', '1. FSV Mainz 05']","[2, 1]",2016-08-27T15:30:00
"['1. FC Köln', 'SV Darmstadt 98']","[1, 0]",2016-08-27T15:30:00
"['Hamburger SV', 'FC Ingolstadt 04']","[1, 0]",2016-08-27T15:30:00
"['FC Augsburg', 'VfL Wolfsburg']","[0, 1]",2016-08-27T15:30:00
"['Eintracht Frankfurt', 'FC Schalke 04']","[1, 0]",2016-08-27T15:30:00
"['Borussia Mönchengladbach', 'Bayer Leverkusen']","[1, 0]",2016-08-27T18:30:00
"['Hertha BSC', 'SC Freiburg']","[0, 0]",2016-08-28T15:30:00
"['TSG 1899 Hoffenheim', 'RB Leipzig']","[0, 0]",2016-08-28T17:30:00
"['FC Schalke 04', 'FC Bayern']","[0, 0]",2016-09-09T20:30:00
"['Bayer Leverkusen', 'Hamburger SV']","[0, 0]",2016-09-10T15:30:00
"['VfL Wolfsburg', '1. FC Köln']","[0, 0]",2016-09-10T15:30:00
"['FC Ingolstadt 04', 'Hertha BSC']","[0, 1]",2016-09-10T15:30:00
"['SV Darmstadt 98', 'Eintracht Frankfurt']","[0, 0]",2016-09-10T15:30:00
"['SC Freiburg', 'Borussia Mönchengladbach']","[0, 1]",2016-09-10T15:30:00
"['RB Leipzig', 'Borussia Dortmund']","[0, 0]",2016-09-10T18:30:00
"['Werder Bremen', 'FC Augsburg']","[1, 0]",2016-09-11T15:30:00
"['1. FSV Mainz 05', 'TSG 1899 Hoffenheim']","[4, 1]",2016-09-11T17:30:00
"['1. FC Köln', 'SC Freiburg']","[3, 0]",2016-09-16T20:30:00
"['FC Bayern', 'FC Ingolstadt 04']","[1, 1]",2016-09-17T15:30:00
"['Borussia Dortmund', 'SV Darmstadt 98']","[1, 0]",2016-09-17T15:30:00
"['Hamburger SV', 'RB Leipzig']","[0, 0]",2016-09-17T15:30:00
"['TSG 1899 Hoffenheim', 'VfL Wolfsburg']","[0, 0]",2016-09-17T15:30:00
"['Eintracht Frankfurt', 'Bayer Leverkusen']","[0, 0]",2016-09-17T15:30:00
"['Borussia Mönchengladbach', 'Werder Bremen']","[4, 0]",2016-09-17T18:30:00
"['FC Augsburg', '1. FSV Mainz 05']","[0, 1]",2016-09-18T15:30:00
"['Hertha BSC', 'FC Schalke 04']","[0, 0]",2016-09-18T17:30:00
"['VfL Wolfsburg', 'Borussia Dortmund']","[0, 2]",2016-09-20T20:00:00
"['FC Ingolstadt 04', 'Eintracht Frankfurt']","[0, 1]",2016-09-20T20:00:00
"['SV Darmstadt 98', 'TSG 1899 Hoffenheim']","[0, 0]",2016-09-20T20:00:00
"['SC Freiburg', 'Hamburger SV']","[0, 0]",2016-09-20T20:00:00
"['FC Bayern', 'Hertha BSC']","[1, 0]",2016-09-21T20:00:00
"['Bayer Leverkusen', 'FC Augsburg']","[0, 0]",2016-09-21T20:00:00
"['FC Schalke 04', '1. FC Köln']","[1, 1]",2016-09-21T20:00:00
"['Werder Bremen', '1. FSV Mainz 05']","[1, 0]",2016-09-21T20:00:00
"['RB Leipzig', 'Borussia Mönchengladbach']","[1, 0]",2016-09-21T20:00:00
"['Borussia Dortmund', 'SC Freiburg']","[1, 0]",2016-09-23T20:30:00
"['Borussia Mönchengladbach', 'FC Ingolstadt 04']","[2, 0]",2016-09-24T15:30:00
"['1. FSV Mainz 05', 'Bayer Leverkusen']","[2, 1]",2016-09-24T15:30:00
"['Hamburger SV', 'FC Bayern']","[0, 0]",2016-09-24T15:30:00
"['FC Augsburg', 'SV Darmstadt 98']","[0, 0]",2016-09-24T15:30:00
"['Eintracht Frankfurt', 'Hertha BSC']","[2, 1]",2016-09-24T15:30:00
"['Werder Bremen', 'VfL Wolfsburg']","[0, 0]",2016-09-24T18:30:00
"['TSG 1899 Hoffenheim', 'FC Schalke 04']","[2, 1]",2016-09-25T15:30:00
"['1. FC Köln', 'RB Leipzig']","[1, 1]",2016-09-25T17:30:00
"['RB Leipzig', 'FC Augsburg']","[1, 1]",2016-09-30T20:30:00
"['FC Bayern', '1. FC Köln']","[1, 0]",2016-10-01T15:30:00
"['Hertha BSC', 'Hamburger SV']","[1, 0]",2016-10-01T15:30:00
"['FC Ingolstadt 04', 'TSG 1899 Hoffenheim']","[0, 2]",2016-10-01T15:30:00
"['SV Darmstadt 98', 'Werder Bremen']","[1, 0]",2016-10-01T15:30:00
"['SC Freiburg', 'Eintracht Frankfurt']","[1, 0]",2016-10-01T15:30:00
"['Bayer Leverkusen', 'Borussia Dortmund']","[1, 0]",2016-10-01T18:30:00
"['VfL Wolfsburg', '1. FSV Mainz 05']","[0, 0]",2016-10-02T15:30:00
"['FC Schalke 04', 'Borussia Mönchengladbach']","[0, 0]",2016-10-02T17:30:00
"['Borussia Dortmund', 'Hertha BSC']","[1, 1]",2016-10-14T20:30:00
"['Borussia Mönchengladbach', 'Hamburger SV']","[0, 0]",2016-10-15T15:30:00
"['1. FC Köln', 'FC Ingolstadt 04']","[2, 0]",2016-10-15T15:30:00
"['FC Augsburg', 'FC Schalke 04']","[0, 0]",2016-10-15T15:30:00
"['TSG 1899 Hoffenheim', 'SC Freiburg']","[1, 0]",2016-10-15T15:30:00
"['Eintracht Frankfurt', 'FC Bayern']","[1, 1]",2016-10-15T15:30:00
"['Werder Bremen', 'Bayer Leverkusen']","[1, 1]",2016-10-15T18:30:00
"['1. FSV Mainz 05', 'SV Darmstadt 98']","[1, 0]",2016-10-16T15:30:00
"['VfL Wolfsburg', 'RB Leipzig']","[0, 0]",2016-10-16T17:30:00
"['Hamburger SV', 'Eintracht Frankfurt']","[0, 1]",2016-10-21T20:30:00
"['Bayer Leverkusen', 'TSG 1899 Hoffenheim']","[0, 1]",2016-10-22T15:30:00
"['Hertha BSC', '1. FC Köln']","[1, 0]",2016-10-22T15:30:00
"['FC Ingolstadt 04', 'Borussia Dortmund']","[2, 0]",2016-10-22T15:30:00
"['SV Darmstadt 98', 'VfL Wolfsburg']","[1, 0]",2016-10-22T15:30:00
"['SC Freiburg', 'FC Augsburg']","[0, 0]",2016-10-22T15:30:00
"['FC Bayern', 'Borussia Mönchengladbach']","[2, 0]",2016-10-22T18:30:00
"['RB Leipzig', 'Werder Bremen']","[1, 0]",2016-10-23T15:30:00
"['FC Schalke 04', '1. FSV Mainz 05']","[1, 0]",2016-10-23T17:30:00
"['Borussia Mönchengladbach', 'Eintracht Frankfurt']","[0, 0]",2016-10-28T20:30:00
"['1. FSV Mainz 05', 'FC Ingolstadt 04']","[0, 0]",2016-10-29T15:30:00
"['VfL Wolfsburg', 'Bayer Leverkusen']","[1, 0]",2016-10-29T15:30:00
"['FC Augsburg', 'FC Bayern']","[0, 2]",2016-10-29T15:30:00
"['Werder Bremen', 'SC Freiburg']","[0, 2]",2016-10-29T15:30:00
"['SV Darmstadt 98', 'RB Leipzig']","[0, 0]",2016-10-29T15:30:00
"['Borussia Dortmund', 'FC Schalke 04']","[0, 0]",2016-10-29T18:30:00
"['TSG 1899 Hoffenheim', 'Hertha BSC']","[1, 0]",2016-10-30T15:30:00
"['1. FC Köln', 'Hamburger SV']","[0, 0]",2016-10-30T17:30:00
"['Hertha BSC', 'Borussia Mönchengladbach']","[2, 0]",2016-11-04T20:30:00
"['FC Bayern', 'TSG 1899 Hoffenheim']","[1, 1]",2016-11-05T15:30:00
"['Bayer Leverkusen', 'SV Darmstadt 98']","[1, 0]",2016-11-05T15:30:00
"['Hamburger SV', 'Borussia Dortmund']","[0, 3]",2016-11-05T15:30:00
"['FC Ingolstadt 04', 'FC Augsburg']","[0, 0]",2016-11-05T15:30:00
"['SC Freiburg', 'VfL Wolfsburg']","[0, 1]",2016-11-05T15:30:00
"['Eintracht Frankfurt', '1. FC Köln']","[1, 0]",2016-11-05T18:30:00
"['RB Leipzig', '1. FSV Mainz 05']","[3, 0]",2016-11-06T15:30:00
"['FC Schalke 04', 'Werder Bremen']","[2, 1]",2016-11-06T17:30:00
"['Bayer Leverkusen', 'RB Leipzig']","[2, 1]",2016-11-18T20:30:00
"['Borussia Mönchengladbach', '1. FC Köln']","[1, 0]",2016-11-19T15:30:00
"['1. FSV Mainz 05', 'SC Freiburg']","[2, 0]",2016-11-19T15:30:00
"['VfL Wolfsburg', 'FC Schalke 04']","[0, 0]",2016-11-19T15:30:00
"['FC Augsburg', 'Hertha BSC']","[0, 0]",2016-11-19T15:30:00
"['SV Darmstadt 98', 'FC Ingolstadt 04']","[0, 0]",2016-11-19T15:30:00
"['Borussia Dortmund', 'FC Bayern']","[1, 0]",2016-11-19T18:30:00
"['TSG 1899 Hoffenheim', 'Hamburger SV']","[1, 1]",2016-11-20T15:30:00
"['Werder Bremen', 'Eintracht Frankfurt']","[1, 0]",2016-11-20T17:30:00
"['SC Freiburg', 'RB Leipzig']","[1, 3]",2016-11-25T20:30:00
"['Borussia Mönchengladbach', 'TSG 1899 Hoffenheim']","[1, 0]",2016-11-26T15:30:00
"['1. FC Köln', 'FC Augsburg']","[0, 0]",2016-11-26T15:30:00
"['Hamburger SV', 'Werder Bremen']","[2, 2]",2016-11-26T15:30:00
"['FC Ingolstadt 04', 'VfL Wolfsburg']","[1, 0]",2016-11-26T15:30:00
"['Eintracht Frankfurt', 'Borussia Dortmund']","[0, 0]",2016-11-26T15:30:00
"['FC Bayern', 'Bayer Leverkusen']","[1, 1]",2016-11-26T18:30:00
"['FC Schalke 04', 'SV Darmstadt 98']","[1, 1]",2016-11-27T15:30:00
"['Hertha BSC', '1. FSV Mainz 05']","[1, 1]",2016-11-27T17:30:00
"['1. FSV Mainz 05', 'FC Bayern']","[1, 2]",2016-12-02T20:30:00
"['Borussia Dortmund', 'Borussia Mönchengladbach']","[2, 1]",2016-12-03T15:30:00
"['Bayer Leverkusen', 'SC Freiburg']","[0, 1]",2016-12-03T15:30:00
"['VfL Wolfsburg', 'Hertha BSC']","[2, 1]",2016-12-03T15:30:00
"['Werder Bremen', 'FC Ingolstadt 04']","[1, 0]",2016-12-03T15:30:00
"['TSG 1899 Hoffenheim', '1. FC Köln']","[2, 0]",2016-12-03T15:30:00
"['RB Leipzig', 'FC Schalke 04']","[1, 1]",2016-12-03T18:30:00
"['SV Darmstadt 98', 'Hamburger SV']","[0, 1]",2016-12-04T15:30:00
"['FC Augsburg', 'Eintracht Frankfurt']","[1, 1]",2016-12-04T17:30:00
"['Eintracht Frankfurt', 'TSG 1899 Hoffenheim']","[0, 0]",2016-12-09T20:30:00
"['FC Bayern', 'VfL Wolfsburg']","[2, 0]",2016-12-10T15:30:00
"['1. FC Köln', 'Borussia Dortmund']","[1, 0]",2016-12-10T15:30:00
"['Hamburger SV', 'FC Augsburg']","[0, 0]",2016-12-10T15:30:00
"['FC Ingolstadt 04', 'RB Leipzig']","[1, 0]",2016-12-10T15:30:00
"['SC Freiburg', 'SV Darmstadt 98']","[0, 0]",2016-12-10T15:30:00
"['Hertha BSC', 'Werder Bremen']","[0, 1]",2016-12-10T18:30:00
"['Borussia Mönchengladbach', '1. FSV Mainz 05']","[0, 0]",2016-12-11T15:30:00
"['FC Schalke 04', 'Bayer Leverkusen']","[0, 0]",2016-12-11T17:30:00
"['TSG 1899 Hoffenheim', 'Borussia Dortmund']","[2, 1]",2016-12-16T20:30:00
"['FC Schalke 04', 'SC Freiburg']","[0, 0]",2016-12-17T15:30:00
"['1. FSV Mainz 05', 'Hamburger SV']","[1, 1]",2016-12-17T15:30:00
"['FC Augsburg', 'Borussia Mönchengladbach']","[0, 0]",2016-12-17T15:30:00
"['Werder Bremen', '1. FC Köln']","[1, 1]",2016-12-17T15:30:00
"['RB Leipzig', 'Hertha BSC']","[1, 0]",2016-12-17T15:30:00
"['VfL Wolfsburg', 'Eintracht Frankfurt']","[1, 0]",2016-12-17T18:30:00
"['SV Darmstadt 98', 'FC Bayern']","[0, 0]",2016-12-18T15:30:00
"['Bayer Leverkusen', 'FC Ingolstadt 04']","[0, 1]",2016-12-18T17:30:00
"['Borussia Dortmund', 'FC Augsburg']","[0, 1]",2016-12-20T20:00:00
"['Borussia Mönchengladbach', 'VfL Wolfsburg']","[0, 1]",2016-12-20T20:00:00
"['Hamburger SV', 'FC Schalke 04']","[0, 0]",2016-12-20T20:00:00
"['Eintracht Frankfurt', '1. FSV Mainz 05']","[1, 0]",2016-12-20T20:00:00
"['FC Bayern', 'RB Leipzig']","[3, 0]",2016-12-21T20:00:00
"['Hertha BSC', 'SV Darmstadt 98']","[0, 0]",2016-12-21T20:00:00
"['1. FC Köln', 'Bayer Leverkusen']","[1, 1]",2016-12-21T20:00:00
"['FC Ingolstadt 04', 'SC Freiburg']","[0, 2]",2016-12-21T20:00:00
"['TSG 1899 Hoffenheim', 'Werder Bremen']","[1, 0]",2016-12-21T20:00:00
